internal_id,sign_id,numbering_system,description,parpola_id,wells_ids,mahadevan_ids,parpola_allographs,icit_function,corpus_freq,start_rate,end_rate,internal_rate,in_corpus,n_feature_dims
a81f6963-80a7-55de-bf66-2059ce1e0868,P000,parpola_1982,Represents a section of significant damage or lost material,P000,,,V599,,19,0.5789,0.3158,0.1053,True,1
d1b67d84-0641-5cce-9a9f-53a9bf0b95da,P001,parpola_1982,"Person carrying two burdens, ",P001,W151,M012,V144|V143|V385|V539,,71,0.8873,0.0141,0.0986,True,2
13425a26-dee3-5a72-b51b-5cf650bff6ba,P002,parpola_1982,"Person carrying two burdens, small vertical stroke between legs",P002,,M013,V586,,0,0,0,0,False,2
d6653f2f-cdcf-5e3b-9bcc-3d56a380f9f2,P003,parpola_1982,"Person carrying two burdens, triangle or diamond for a head",P003,W159|W160|W161,M011|M014,V244|V320|V341|V465,,6,0.0,0.0,1.0,True,4
d4c15370-551f-5911-8067-ad444f9b9f2d,P004,parpola_1982,"Person carrying two burdens, jar handles for a head",P004,W153|W154|W155|W156|W158,M015,V145|V538,,123,0.8374,0.0,0.1626,True,3
a9084f02-47d4-59fc-b403-1f875dcb0bcc,P005,parpola_1982,"Person carrying two burdens, jar handles for a head. Pitchfork off shoulder",P005,,,V750,,0,0,0,0,False,4
1872dacd-e7bd-5568-b0d2-f24e2dd148b7,P006,parpola_1982,"Two people, each carrying two burdens, carrying a tall hatched triangle between them",P006,W123,M016,V370,,0,0,0,0,False,4
18d57f12-8ddb-506f-8b13-e0b9fde34be6,P007,parpola_1982,Person with flag for a head,P007,W105|W107,M004,V146|V374,,2,0.0,1.0,0.0,True,1
a3d8d298-a07e-5248-9f12-1c544e3ee0da,P008,parpola_1982,Person with two flags for a head,P008,W106,M005,V147,,0,0,0,0,False,0
33454920-e72d-53dc-b111-698ca9fcd809,P009,parpola_1982,Person with three heads,P009,W100,M008,V134|V559,SYL,95,0.0211,0.0316,0.9474,True,1
5d375705-d271-550b-a351-eb42aa22d003,P010,parpola_1982,"Person with three heads, bracketed by right parentheses",P010,W101|W103,M009,V505|V071|V252|V685,,8,0.0,0.125,0.875,True,2
0f814c23-2ac2-51ab-8396-704dc3fa76ce,P011,parpola_1982,Person with round breasts and one raised arm,P011,W140,M017,V097|V534,,84,0.0476,0.4167,0.5357,True,1
77de5520-ff4e-543b-ab2d-15f449041c5d,P012,parpola_1982,Person with an extra raised arm,P012,W098,M007,V268|V743,,1,0.0,0.0,1.0,True,1
60fbcc77-89a4-5b1e-8273-e251deb575b8,P013,parpola_1982,"Person with two arms and two legs, ",P013,W090,M001,V133|V535,,118,0.7712,0.0593,0.1695,True,0
89e80da9-9e82-5560-a536-b8eb09e639f3,P014,parpola_1982,"Person with two arms and two legs, small vertical stroke between legs",P014,W093,M003,V394,,8,0.25,0.0,0.75,True,0
d8945db0-9f7b-517b-85c7-d12931398871,P015,parpola_1982,"Person with two arms and two legs, bracketed by tall vertical lines",P015,W097,M002,V518|V150,,0,0,0,0,False,0
4ec44762-f3e4-5427-9bdf-e0dfc7ef1c61,P016,parpola_1982,Two simple persons standing side by side,P016,W091,M002,V110|V692,,0,0,0,0,False,0
b86d69a0-775b-5a14-8a76-84d79c833f31,P017,parpola_1982,"Person with two arms and two legs, standing on a long horizontal stroke",P017,,M043,V391,,0,0,0,0,False,0
a336a200-1b64-5762-a0f0-525fc81bbabe,P018,parpola_1982,"Person with two arms and two legs, standing on a long horizontal stroke, bracketed by tall vertical strokes",P018,,,V754,,0,0,0,0,False,0
a944c4c7-5d7e-5a63-82d4-c056bc2f9b5d,P019,parpola_1982,"Person with two arms and two legs, small leaf almost like a phallus on right thigh",P019,W137,M040,V148|V786,,0,0,0,0,False,0
f5a1faf8-9f98-5009-9002-3840800b962f,P020,parpola_1982,Person with a half-height caret coming off the right foot,P020,W104,M041,V149|V772,,18,0.0556,0.7778,0.1667,True,0
761a5aea-4be1-5fc9-97a0-d0fd3b350679,P021,parpola_1982,Person standing on two wagon wheels,P021,W118,M042,V741,,0,0,0,0,False,0
037f2a94-595c-5b7c-8485-c2a621546bbb,P022,parpola_1982,Person with pitchfork head across waist,P022,W094,M038,V307,,6,0.8333,0.0,0.1667,True,1
41698602-e553-5365-9cc1-a8dc343d80f9,P023,parpola_1982,Person with short stick,P023,W095,M018,V135|V427,,14,0.0,0.4286,0.5714,True,1
08af00b3-a04c-5659-bb1f-328af5d81631,P024,parpola_1982,Person with large animal leg,P024,W121,M037,V449,,0,0,0,0,False,0
a005fb95-d1ad-57ed-b941-cad3659281e1,P025,parpola_1982,Person holding tree with branches,P025,,M021,V388|V237,,0,0,0,0,False,1
b16ef0f5-d694-53c2-9c5a-9034a56bfde8,P026,parpola_1982,Person with pitchfork,P026,W130,M019,V138|V763,,10,0.2,0.1,0.7,True,1
7065c272-1c51-569e-bdd0-7b891f4db2ca,P027,parpola_1982,"Person with pitchfork, small vertical stroke between feet",P027,W131,M020,V353,,0,0,0,0,False,1
6548e8d6-a29f-57ec-a8bc-194c89ddd47d,P028,parpola_1982,Person with antenna,P028,W133,M023,V336,,0,0,0,0,False,1
33798001-6e65-513f-96cb-bc0dfccdc709,P029,parpola_1982,Person with two antennae,P029,W134,M024,V697,,0,0,0,0,False,1
4f916e08-c2f3-5697-b276-97d6af95185c,P030,parpola_1982,"Person with short stick, several small vertical strokes coming away from stick",P030,W145,,V340|V305,,0,0,0,0,False,2
ea191415-31b7-54f3-8b91-e6ecc07bb10b,P031,parpola_1982,Person with staff,P031,W142,M025,V136|V450,,57,0.0351,0.2632,0.7018,True,0
b00a8445-09e9-5691-85d3-425c8ac0f8b5,P032,parpola_1982,"Person with staff, caged by four small vertical strokes",P032,W144,M026,V570,,2,0.0,1.0,0.0,True,0
3e9e48ad-9455-5a92-b4f8-fe90b4e6161a,P033,parpola_1982,Person with two staves,P033,W143,,V348,,0,0,0,0,False,0
9bace354-4bd2-5c1a-9121-fa76a27f31ab,P034,parpola_1982,"Person with bow and arrow, but no bowstring",P034,W146,M027,V137,,0,0,0,0,False,0
dbf976d6-9e3d-57b0-a3d0-a1099c4473eb,P035,parpola_1982,Person with bow and arrow,P035,W125|W126,M028,V139|V390,,50,0.04,0.3,0.66,True,2
0b16ce9b-c174-5d7d-b57c-0f369160cdc7,P036,parpola_1982,Person with two bows and arrows,P036,W127,M029,V304,,0,0,0,0,False,0
68e68dd7-e5b8-5206-b8a8-2bc1f4d16fd6,P037,parpola_1982,Person with triangular 'pincer',P037,W122,M036,V316|V718,,1,0.0,0.0,1.0,True,0
4d8f733f-f294-5a4c-8543-bb321e88c9ea,P038,parpola_1982,Person with diamond connected to the right,P038,W119,M030,V366,,2,0.0,1.0,0.0,True,1
a23ca6d0-689f-5512-b14f-3b32a3f8b3fe,P039,parpola_1982,"Person with large leaf, dot in leaf",P039,W117,M031,V417,,0,0,0,0,False,0
dfda079a-7acd-5085-9a7e-5a8012625ee5,P040,parpola_1982,Person with U,P040,W110|W111,M032,V140|V096,,11,0.2727,0.0909,0.6364,True,2
cbeb042f-ce74-5318-a700-5514715b4da6,P041,parpola_1982,"Person with U with vertical stroke inserted, stroke has a small dot at the bottom",P041,W112,M034,V141,,3,0.0,1.0,0.0,True,0
09ac759d-1c08-5f6a-9a5a-d6f3a798301d,P042,parpola_1982,Person with cat's paw,P042,W113,M035,V142|V780,,0,0,0,0,False,0
09367f62-67a1-54f5-beee-1adaf066b47d,P043,parpola_1982,Deer facing to the right (see also P303),P043,W340|W341|W342|W343|W344|W345|W347|W348,M050,V288,,6,0.0,0.5,0.5,True,1
e932dee7-bf12-59f1-93c0-eed39756bfaf,P044,parpola_1982,Deer facing to the left,P044,W346,M050,V077,,1,0.0,1.0,0.0,True,0
1d7a082c-37c3-58b7-b220-5784a02dfc37,P045,parpola_1982,Cow's leg with horizontal hatching,P045,W280,M084,V328|V269,,0,0,0,0,False,1
9b548038-a0ff-5c73-8634-4722cd34861c,P046,parpola_1982,"Cow's leg with horizontal hatching, bracketed by angled vertical lines",P046,W281,M085,V408,,0,0,0,0,False,1
206dd063-f884-582c-a305-10ca6ea2a56f,P047,parpola_1982,"Vertical line with rounded and hatched decoration at the middle, capped by a caret hat",P047,W517|W518,M398,V323|V264,,1,0.0,1.0,0.0,True,1
001f877c-7d92-5bc9-bfd5-89cb00eb7bcc,P048,parpola_1982,"Fish with no arms, caret hat, diagonal hatching throughout",P048,W243,M075,V087,,11,0.0909,0.2727,0.6364,True,1
1b7ed318-22a9-5f51-b66f-c72086b53272,P049,parpola_1982,Fish with no arms and no other decoration,P049,,,V354,,0,0,0,0,False,0
7217bd16-e025-5493-85d0-3a54cef483db,P050,parpola_1982,Fish with no other decoration,P050,W220,M059,V177|V517,,316,0.0538,0.0981,0.8481,True,0
7a35cfd9-28e5-54d0-8810-b306d4c44564,P051,parpola_1982,Fish with four small vertical strokes around the four corners,P051,W226,M060,V513|V321,,31,0.6129,0.129,0.2581,True,0
febcde31-3682-5aee-b4c0-af4a3d93324f,P052,parpola_1982,"Fish and 'table' with four small vertical strokes around the four corners, 'table' has a small box on top",P052,W944,M061,V546,,0,0,0,0,False,0
5a9a9a6a-9139-51cf-8768-515453e7da66,P053,parpola_1982,"Simple fish inside parentheses, with a small tooth coming off the top right or the right paren",P053,W222,M062,V521,,17,0.0,0.1176,0.8824,True,0
e657aa17-2aea-5fe6-850e-303d928bc198,P054,parpola_1982,Simple fish and bird inside parentheses,P054,W940,M064,V588|V325,,3,0.0,0.0,1.0,True,0
e87a942c-7815-57ed-a802-aca23b66d45a,P055,parpola_1982,Simple bird and fish inside parentheses,P055,W942|W943,M064,V558,,0,0,0,0,False,1
234559af-b575-572e-9374-88c4703e1fbd,P056,parpola_1982,Fish with a small vertical stroke in the body,P056,W231,M070,V178|V461,ITM,69,0.0145,0.2174,0.7681,True,1
0d80e798-c595-5d7e-bfda-db17f125e524,P057,parpola_1982,"Fish with a small vertical stroke in the body, caged by four small vertical strokes",P057,W232,M071,V522|V669,,0,0,0,0,False,0
004320cf-67d1-5a7e-947f-f58ef0688e1c,P058,parpola_1982,Fish with a horizontal line through body,P058,W233,M072,V179|V463,NUM,155,0.0129,0.1871,0.8,True,1
ef094ec0-f9b0-5fde-b8eb-2741a953ac0d,P059,parpola_1982,"Fish with a horizontal line through body, caged by four small vertical lines",P059,W234,M073,V530|V172,,0,0,0,0,False,1
6eab8b21-639d-5370-b28d-c3ec80607b8c,P060,parpola_1982,Fish with a caret shaped hat,P060,W235,M065,V086|V568,,206,0.0049,0.3641,0.6311,True,0
c68c59c3-48ee-5146-93df-a1a16e29f4bf,P061,parpola_1982,"Fish with a caret shaped hat, caged by four small vertical strokes",P061,W236,M066,V520,,1,0.0,0.0,1.0,True,0
8b039610-246c-57de-8e52-dc63f99013e8,P062,parpola_1982,Fish with extra whiskers on cheeks,P062,W240|W242,M067,V180|V236|V541,,277,0.0036,0.2022,0.7942,True,2
4d5cea33-08ef-52b6-a4a3-3c73f89f343e,P063,parpola_1982,"Fish with extra whiskers on cheeks, caged by four small vertical strokes",P063,W241,M068,V512|V120,,0,0,0,0,False,2
668ea952-c43f-5748-b90c-305a56603609,P064,parpola_1982,Fish with extra legs,P064,W227|W228,M074,V181,,0,0,0,0,False,1
7e18a416-b28d-5b55-896c-e52a97ed7cd0,P065,parpola_1982,Fish with bird wings and a three feather tail,P065,W244,M083,V183,,5,0.4,0.4,0.2,True,0
54df6151-75d5-5de6-9d58-41a72c84d779,P066,parpola_1982,Semi-realistic bird with no wings,P066,W264|W266|W268,M076|M077|M078,V188|V531,,0,0,0,0,False,4
cd3381d4-ec2c-5bcc-a722-2dcbe7390a2c,P067,parpola_1982,Large left and right parentheses surrounding an upward-pointing bird with no wings,P067,W265|W267|W269|W270|W271,M081,V503|V263,,11,0.1818,0.0,0.8182,True,4
2d3c2ae2-462b-5b1e-9226-a7fe6442724e,P068,parpola_1982,Duck in circular pond,P068,W952,M082,V515,,0,0,0,0,False,0
d18e4fc7-5d6e-5579-bd88-86ad17cf2597,P069,parpola_1982,"Semi-realistic bird with no wings, swan's neck pointing backwards",P069,W262,M079,V524,,0,0,0,0,False,1
2a5ec210-5676-58ba-9e8e-185c9926df04,P070,parpola_1982,Upward-pointing bird with wings,P070,W272,M080,V747,,5,0.0,0.8,0.2,True,0
dc2b8434-925e-5901-893e-09da1dd6dfb5,P071,parpola_1982,Leftward-pointing bird with vertical tail,P071,W260,M076,V189|V489,,9,0.0,0.6667,0.3333,True,0
e58b2fec-cb16-5bbd-9a1e-bc6a63301d75,P072,parpola_1982,Leftward-pointing bird with rooster tail,P072,,,V527,,0,0,0,0,False,0
5bd0d10d-3242-58f2-a1cb-dcc2b9e0e302,P073,parpola_1982,Unknown asymmetric animal? Perhaps a fish with asymmetric fins and legs?,P073,W255,M051,V184|V460,,92,0.0109,0.3043,0.6848,True,2
a4cec01c-c1c3-584c-9e3f-3641813aee81,P074,parpola_1982,Unknown asymmetric animal? Perhaps a fish with asymmetric fins and legs? Attached on left to a tall vertical stroke,P074,W256,M052,V368,,0,0,0,0,False,2
f479fe69-fe7b-5b15-bfb0-62943e111788,P075,parpola_1982,"Leaf with 'pincers' coming off the right, possibly with small stroke legs off top and bottom of leaf",P075,W193|W797|W798,M053,V168|V579,,4,0.0,0.25,0.75,True,3
86285dd3-518d-5ed5-bf10-6a9f880de3be,P076,parpola_1982,"Squashed spider, with right two legs slightly more away from the body",P076,W190|W192|W194,M054|M055,V190|V544,,16,0.0625,0.5625,0.375,True,3
266a5e2f-eb4a-5b7e-9abc-bf75160bfc0a,P077,parpola_1982,"Two stacked leaves, with ladder going up and to the right from the center",P077,W201,M412,V193|V490,,0,0,0,0,False,1
2f6b6153-0fc3-5292-9c1c-aa3465ffde6c,P078,parpola_1982,"Two stacked half-leaves (just the right half), with long stroke going up and to the right from the center",P078,W894,M310,V357,,0,0,0,0,False,1
bdfc3db9-423b-5946-ab0e-f77dee117c37,P079,parpola_1982,Two stacked leaves,P079,W200,M410,V781,,0,0,0,0,False,0
dd48aa0c-c5a7-50fc-9816-bb33dffcb261,P080,parpola_1982,"Two stacked leaves, connected on left to a tall vertical stroke",P080,W203,M413,V419,,0,0,0,0,False,0
147434f4-15e5-5aef-8549-2bcd9aca4951,P081,parpola_1982,"Serif'd three sided hat, over two small dots connected by a diagonal line",P081,,,V722,,0,0,0,0,False,0
a281d379-b89f-53ec-b12b-c6fb29b9c129,P082,parpola_1982,"Two stacked leaves, two inverted caret legs on each leaf, and wings pointing away from each other on each leaf",P082,W205|W206|W207|W208|W209,M057,V195,,5,0.0,0.0,1.0,True,3
b94f4a41-6f40-5ad2-bada-c02672fda6cd,P083,parpola_1982,"Two stacked leaves, with lines coming away on the right of each leaf",P083,W204,M056,V194,,1,0.0,0.0,1.0,True,1
ddc944b0-6360-5598-a282-a180f6c7a44e,P084,parpola_1982,"Oval with several short strokes coming off the bottom, and a very small tree-like shape at the top.",P084,W285|W286|W287,M395,V191|V557,,3,0.0,0.0,1.0,True,2
8cf5f9fd-d672-508a-bbae-dfa093919512,P085,parpola_1982,"Singly, symetrically bifurcated tall vertical stroke",P085,W064,M161,V443,,0,0,0,0,False,0
bcf180f3-da45-5354-836b-8a20862a8bf9,P086,parpola_1982,Simple tree with branches at the top,P086,W390|W392|W405|W406|W407|W408,M161|M162|M167|M168|M169,V126|V127|V151|V508,TMK,433,0.4734,0.0231,0.5035,True,4
30e70f35-ff04-5cff-9114-5a9fb0946c45,P087,parpola_1982,"Simple tree with branches at the top, caged in four pairs of small vertical strokes",P087,W393,M164,V748,,0,0,0,0,False,4
094850c8-10fe-5034-aa9e-49b3a312fa72,P088,parpola_1982,"Simple tree with branches at the top, with a pitchfork head at either top or bottom",P088,W394,M165|M166,V466|V547,,0,0,0,0,False,4
dd013e9f-98ac-57f3-9e00-0f66a6082b10,P089,parpola_1982,Three pronged tree with caret hat,P089,W391,M163,V084|V801,,7,0.4286,0.4286,0.1429,True,0
f9c0e329-3797-53bc-adb7-a646297746e8,P090,parpola_1982,"Tall vertical stroke, with M shaped diagonal wiggle through middle",P090,W956,,V592,,0,0,0,0,False,0
600e0548-6349-5577-8a1e-6f4ca63a3ac5,P091,parpola_1982,"Horizontal line with multiple lines out the top, lines or U out the bottom",P091,W350|W352|W353|W354,M174|M175,V045|V044|V523,,37,0.0541,0.0811,0.8649,True,3
cf0895c0-826e-53ce-8b3b-81fefa17d7ac,P092,parpola_1982,Pitchfork with tines,P092,W415,M171,V042|V182,,118,0.0508,0.2712,0.678,True,1
a28e5e14-42e0-50ff-ba74-c54f58ff3705,P093,parpola_1982,"Two pitchforks with tines, facing each other vertically",P093,W417,M172,V360,,0,0,0,0,False,1
efcec6b8-dcfb-5aab-91e6-60aa1020cecf,P094,parpola_1982,"Pitckfork with two vertical tines on ends, one triangular tine in the middle",P094,W521,,V247|V464,,7,0.1429,0.2857,0.5714,True,0
4607d694-a98d-570d-867a-8cb7b39324a3,P095,parpola_1982,Pitckfork with two stacked heads,P095,W416,M173,V043|V404,,40,0.15,0.6,0.25,True,1
36e7b766-6be4-5db4-8d05-398a70d515d0,P096,parpola_1982,"U where one arm has a double headed pitchfork, the other is a tree symbol",P096,W770|W772|W773,M348,V212,,19,0.0,0.0,1.0,True,3
c0203b03-aa7a-5057-bd83-997322997213,P097,parpola_1982,"Pitckfork with two stacked heads, inside a rectangular box, possibly with a small tooth off the right edge of the box",P097,W642,,V733,,0,0,0,0,False,2
bb0cf838-363e-5807-983b-d481b7248494,P098,parpola_1982,Vertical line with small horizontal lines coming off one side across the entire height,P098,W400|W402,M176,V051|V486,,332,0.8916,0.003,0.1054,True,3
1760bde8-af6c-5860-9aa5-b24a3f4dad79,P099,parpola_1982,Vertical line with small horizontal lines crossing it across the entire height,P099,W413,M177,V026,,27,0.1852,0.5926,0.2222,True,2
14c4589c-c6d9-5cb1-a739-177a827c26bc,P100,parpola_1982,"Wheat shaft. Vertical stroke with upward pointing diagonal strokes on both sides, going the full length of the shaft",P100,W411,M168,V470,,0,0,0,0,False,1
8ff5cfa3-5c25-53eb-849a-1a60a73b7f54,P101,parpola_1982,"Wheat shaft. Vertical stroke with upward pointing diagonal strokes on both sides, but leaves only at the top",P101,,M167,V795,,0,0,0,0,False,1
31212f72-bb7a-51ff-9e2c-ffc217ff5a65,P102,parpola_1982,"Curved wheat shaft in two long vertical strokes. Wheat shaft is: curved stroke with upward pointing diagonal strokes on both sides, going the full length of the shaft",P102,W412,,V382,,0,0,0,0,False,1
4b926c49-d9a8-593f-b0bd-26895e9e3f87,P103,parpola_1982,"Plant curving left, small leaf at top, larger leaf at middle forming two leaves on either side of stem",P103,W374,M400,V187|V295,,12,0.0,0.3333,0.6667,True,0
e2aa89cf-e08f-5e17-bd42-70eac4b1dd3a,P104,parpola_1982,"Plant curving left, small leaf at top, larger leaf at middle forming two leaves on either side of stem. Bracketed by two inward taperd vertical lines",P104,W375,M401,V476,,0,0,0,0,False,1
689b5133-ff55-5d54-91b3-a949ecd61afd,P105,parpola_1982,"Plant curving left, small leaf at top, larger leaf at middle forming two leaves on either side of stem. Standing on top of horizontal pedestal",P105,,,V272,,0,0,0,0,False,0
e48b3d7c-10f8-557e-981e-cd20cf432550,P106,parpola_1982,"Flowering plant with 'sapling' on right, 'tree branch' on left",P106,W767,M351,V238,,0,0,0,0,False,0
5099629b-6d0c-5ce8-aec9-cf5158d7823c,P107,parpola_1982,"Flowering plant with 'sapling' on left, 'tree branch' on right, 'garlic' in center",P107,W768,M372,V342,,0,0,0,0,False,0
bb6a56e5-93ba-56d1-bdf5-2a469628eb0c,P108,parpola_1982,"The 'garlic' motif. Vertical stroke, broken by a circle with a dot in it",P108,W370|W371|W372,M397,V174|V573,,17,0.0,0.5882,0.4118,True,3
39b59cc1-9db0-5cbd-a986-8499d3d9d591,P109,parpola_1982,"The 'garlic' motif next to a leaf with a small vertical center decoration, all inside a cage of four small vertical strokes",P109,W946,M377,V561,,0,0,0,0,False,1
c2ceda74-694d-595f-92d4-68efac6fb5f6,P110,parpola_1982,"Upside-down heart symbol with horizontal hatching, with vertical stroke coming from bottom of heart. Heart has two small decorations coming off the top center",P110,W388,M327,V094|V739,,36,0.0,0.25,0.75,True,0
0fbeb6cd-6249-5f54-9ae0-4f9e65634322,P111,parpola_1982,"Upside-down heart symbol, with vertical stroke coming from bottom of heart",P111,W382,M325,V167|V483,,13,0.0769,0.3077,0.6154,True,1
cbe718c6-12ab-5c56-ae95-b8e7b25e388c,P112,parpola_1982,"Upside-down heart symbol, possibly with vertical stroke coming from bottom of heart, vertical stroke decoration",P112,W384|W385,M326,V093|V293,,0,0,0,0,False,1
9ec1361a-41bb-5ef1-ab12-bd7ced47cdae,P113,parpola_1982,"Upside-down heart symbol, possibly with vertical stroke coming from bottom of heart, vertical stroke decoration. On top of three horizontally adjacent triangles",P113,,,V745,,0,0,0,0,False,1
86dffab0-d5c5-5015-8c1a-cafb4c58a4f9,P114,parpola_1982,"A single vertical line, with two person arms; head may be circle or continuation of line",P114,W070|W072,M155,V173|V091|V373|V528,,40,0.05,0.125,0.825,True,1
4552eafc-7aaf-56dc-9a7b-ef5946cab1d2,P115,parpola_1982,"A single vertical line, with two person arms; head may be circle or continuation of line. Bracketed by inverted parentheses",P115,W073,M156,V555,,0,0,0,0,False,1
7cd7d041-49b8-5726-834f-456d7a4fc228,P116,parpola_1982,"A single vertical line, with two person arms; head is crossed by a horizontal decoration",P116,W071,M157,V326,,0,0,0,0,False,1
ecc6abcf-d056-569f-b359-eb974649b7a9,P117,parpola_1982,Flowering plant with three stems that meet at the bottom,P117,W776|W783|W784|W785|W786,M367,V215|V214|V266,,10,0.1,0.2,0.7,True,1
46d9a4ca-2a49-50a2-87b4-06325005c36a,P118,parpola_1982,Flowering plant with two stems that meet at the bottom. Leaf with pincers between stems,P118,W777|W778|W782,M362|M363|M364,V497|V724,,0,0,0,0,False,1
e18da465-b0d0-5dad-aa87-2e3fdcdee689,P119,parpola_1982,Two top-aligned small vertical strokes (prefer P122),P119,,M099,V025|V509,,0,0,0,0,False,0
1f866275-cdba-5c23-a4d6-8683a365b44b,P120,parpola_1982,"A single small vertical line, then another vertical line with the bottom half slanting under the first line (like a Japanese 'ri' character).",P120,W060,M123,V154|V469,,197,0.0102,0.0102,0.9797,True,2
746d85ab-b8df-507e-b837-f994accef943,P121,parpola_1982,"Simple, half-height vertical stroke",P121,W001,M097|M098,V001|V023|V258|V423|V764|V768,,163,0.0859,0.0368,0.8773,True,1
40de19ec-5415-5dc2-a208-dcd7082c5f81,P122,parpola_1982,Two adjacent half-height simple vertical strokes,P122,W002,M099|M100,V002|V231|V765|V769,SHN,659,0.0319,0.0137,0.9545,True,1
30063e9d-8af5-5a01-9986-a5ba1e6dc1b4,P123,parpola_1982,Three adjacent half-height simple vertical strokes,P123,W003,M102|M103,V003|V199|V766|V770,,173,0.0116,0.5145,0.474,True,1
bc055679-fa22-518a-b368-44ea920b00a7,P124,parpola_1982,Four adjacent half-height simple vertical strokes,P124,W004|W014,M104|M105,V004|V016|V438|V678|V767|V771,,69,0.0145,0.3333,0.6522,True,2
b42e99b1-59da-5cd6-9adf-f1570ee55f94,P125,parpola_1982,Five simple vertical strokes,P125,W005|W015,M106|M107,V005|V017|V715|V799,,43,0.0233,0.5581,0.4186,True,2
52b13ec0-d8b1-583d-b8bd-e615f7832dc1,P126,parpola_1982,Six short vertical strokes,P126,W006|W016,M108|M109,V006|V018|V670|V723,,44,0.0455,0.3864,0.5682,True,2
2729911c-62b8-5860-abd4-1b8d585d9e18,P127,parpola_1982,Seven short vertical strokes,P127,W007|W017,M110|M112,V007|V019|V690,,58,0.0,0.2586,0.7414,True,2
7b8a3626-e349-585d-bd3b-ddc2df19e219,P128,parpola_1982,Eight short vertical strokes,P128,W018,M114,V020,,8,0.0,0.375,0.625,True,2
f0ed8c57-357d-5cda-a8af-1ab82df927a8,P129,parpola_1982,Nine short vertical strokes,P129,W019,M115|M116,V314|V021,,0,0,0,0,False,2
0dab2f07-0f95-5904-b896-235b53b16710,P130,parpola_1982,Ten short vertical strokes,P130,W020,M118,V022,,0,0,0,0,False,2
1a870fdc-bba5-510a-979c-5b13c5037fcc,P131,parpola_1982,One tiny caret,P131,,M312,V594|V310,,0,0,0,0,False,0
51553241-2710-5a57-9cd2-70418ef4e910,P132,parpola_1982,Two tiny stacked carets,P132,,M313,V498|V311,,0,0,0,0,False,0
c1adfb25-bda6-50e7-a046-28a5d0e6265d,P133,parpola_1982,Three tiny stacked carets,P133,,M314,V473,,0,0,0,0,False,0
593afde3-a6e3-52bc-a854-0fd0cc97e247,P134,parpola_1982,Four tiny stacked carets,P134,,,V499,,0,0,0,0,False,0
59a1ec9d-3715-5fde-b2bd-6ac59e09049a,P135,parpola_1982,Many tiny stacked carets,P135,,,V500,,0,0,0,0,False,1
45204872-abc8-52b0-988c-9ff088d67065,P136,parpola_1982,"Seven short vertical strokes, bracketed by parentheses",P136,W048|W049,M111|M113,V529|V397|V717|V796,,15,0.0,0.0,1.0,True,2
92b580e9-151b-5a9b-9243-2e97ca1b1558,P137,parpola_1982,"Nine short vertical strokes, capped by 'table' hat",P137,W051,M117,V437,,0,0,0,0,False,2
89e4b19e-f6e0-5f0d-b946-f4d3048eb131,P138,parpola_1982,Caret above a small vertical stroke,P138,,M153,V082|V459,,0,0,0,0,False,0
1e7a0af3-a800-5480-b40e-3dd66ce41917,P139,parpola_1982,Two small vertical strokes over one small vertical stroke,P139,W013,M103,V015|V292,,26,0.0385,0.4615,0.5,True,0
5094900d-ec22-5f8f-ba54-c7ae5764a662,P140,parpola_1982,Two stacked small vertical strokes,P140,W012,M101,V014,,0,0,0,0,False,0
015b24bb-ca99-59b6-98d9-2f729047e847,P141,parpola_1982,Three rows of off-center or slanted small vertical strokes,P141,W025|W026|W027|W028|W029,M119|M120,V492|V130|V729,,0,0,0,0,False,4
6b578246-6df4-5f98-8c59-021aebc9e148,P142,parpola_1982,"Four small vertical strokes above the same, above the same",P142,W055,M121,V024|V280,,46,0.0,0.2826,0.7174,True,0
6245f5b1-c1b3-5462-9a95-00e5e6cea409,P143,parpola_1982,"Four small vertical strokes above the same, above the same. Bracketed by right parentheses",P143,W057,M122,V493,,0,0,0,0,False,0
4c66688d-5a75-5789-8b4e-25e06652f2c8,P144,parpola_1982,One full-height vertical stroke,P144,W031,M086,V008|V501,,153,0.098,0.3333,0.5686,True,0
6266bdd5-f412-593a-8063-05579be0742d,P145,parpola_1982,Two adjacent full-height vertical strokes,P145,W032,M087,V009|V543,,291,0.0584,0.2371,0.7045,True,0
cdb3aaee-18d7-50d8-a550-63157ad16c08,P146,parpola_1982,"Two adjacent full-height vertical strokes, surrounded on either side by a vertical bar over another vertical bar",P146,,M088,V756,,0,0,0,0,False,0
689171b1-5541-5496-a27c-e3e6e1241c13,P147,parpola_1982,Three adjacent full-height vertical strokes,P147,W033,M089,V010|V424,,223,0.0314,0.2197,0.7489,True,0
a1a951e0-c3d4-5a2a-a472-91fe567384e9,P148,parpola_1982,Three adjacent full-height vertical strokes. Small 'tree' off right side,P148,W045|W046,M090|M091,V331,,0,0,0,0,False,2
c4773f82-9c83-5099-ab4c-cea8dd0092b7,P149,parpola_1982,Three adjacent full-height vertical strokes. Caret hat,P149,W044,M092,V759,,0,0,0,0,False,0
40129c8c-cf36-5759-99f2-d1d269108f45,P150,parpola_1982,Four adjacent full-height vertical strokes,P150,W034,M095,V294,,0,0,0,0,False,0
4b2cdb9a-260f-5856-a4eb-ccacf4c071ce,P151,parpola_1982,Five adjacent simple tall vertical strokes,P151,W035,M096,V012|V784,,17,0.1765,0.1176,0.7059,True,0
