book,chapter,strophe,verse,n_words,padapatha_words_ws_joined
1,20,6,2,3,akarta caturaḥ punar
1,20,7,1,8,te naḥ ratnāni dhattana tris ā sāptāni sunvate
1,20,7,2,4,ekam ekam su śastibhiḥ
1,20,8,1,5,adhārayanta vahnayaḥ abhajanta su kṛtyayā
1,20,8,2,3,bhāgam deveṣu yajñiyam
1,21,1,1,9,iha indra agnī upa hvaye tayoḥ id stomam uśmasi
1,21,1,2,4,tā somam soma pātamā
1,21,2,1,8,tā yajñeṣu pra śaṃsatā indra agnī śumbhatā naraḥ
1,21,2,2,3,tā gāyatreṣu gāyata
1,21,3,1,7,tā mitrasya praśastaye indra agnī tā havāmahe
1,21,3,2,4,soma pā soma pītaye
1,21,4,1,7,ugrā santā havāmahe upa idam savanam sutam
1,21,4,2,5,indra agnī ā iha gacchatām
1,21,5,1,7,tā mahāntā sadaspatī indra agniḥ rakṣaḥ ubjatam
1,21,5,2,3,aprajāḥ santu atriṇaḥ
1,21,6,1,6,tena satyena jāgṛtam adhi pracetune pade
1,21,6,2,4,indra agnī śarma yacchatam
1,22,1,1,8,prātar yujā vi bodhaya aśvinau ā iha gacchatām
1,22,1,2,3,asya somasya pītaye
1,22,2,1,7,yā su rathā rathītamā ubhā devā divispṛśā
1,22,2,2,3,aśvinā tā havāmahe
1,22,3,1,6,yā vām kaśā madhumatī aśvinā sūnṛtāvatī
1,22,3,2,3,tayā yajñam mimikṣatam
1,22,4,1,7,nahi vām asti dūrake yatrā rathena gacchathaḥ
1,22,4,2,3,aśvinā sominaḥ gṛham
1,22,5,1,6,hiraṇya pāṇim ūtaye savitāram upa hvaye
1,22,5,2,4,sa cettā devatā padam
1,22,6,1,6,apām napātam avase savitāram upa stuhi
1,22,6,2,3,tasya vratāni uśmasi
1,22,7,1,5,vibhaktāram havāmahe vasoḥ citrasya rādhasaḥ
1,22,7,2,3,savitāram nṛ cakṣasam
1,22,8,1,8,sakhāyaḥ ā ni ṣīdata savitā stomyaḥ nu naḥ
1,22,8,2,3,dātā rādhāṃsi śumbhati
1,22,9,1,8,agne patnīḥ iha ā vaha devānām uśatīḥ upa
1,22,9,2,3,tvaṣṭāram soma pītaye
1,22,10,1,8,ā gnāḥ agne iha avase hotrām yaviṣṭha bhāratīm
1,22,10,2,3,varūtrīm dhiṣaṇām vaha
1,22,11,1,8,abhi naḥ devīḥ avasā mahaḥ śarmaṇā nṛ patnīḥ
1,22,11,2,3,acchinna patrāḥ sacantām
1,22,12,1,6,iha indrāṇīm upa hvaye varuṇānīm svastaye
1,22,12,2,3,agnāyīm soma pītaye
1,22,13,1,8,mahī dyauḥ pṛthivī ca naḥ imam yajñam mimikṣatām
1,22,13,2,3,pipṛtām naḥ bharīmabhiḥ
1,22,14,1,7,tayoḥ id ghṛtavat payaḥ viprāḥ rihanti dhītibhiḥ
1,22,14,2,3,gandharvasya dhruve pade
1,22,15,1,5,syonā pṛthivi bhava anṛkṣarā niveśanī
1,22,15,2,4,yacchā naḥ śarma saprathaḥ
1,22,16,1,7,atas devāḥ avantu naḥ yatas viṣṇuḥ vicakrame
1,22,16,2,3,pṛthivyāḥ sapta dhāmabhiḥ
1,22,17,1,8,idam viṣṇuḥ vi cakrame tredhā ni dadhe padam
1,22,17,2,3,samūḍham asya pāṃsure
1,22,18,1,7,trīṇi padā vi cakrame viṣṇuḥ gopāḥ adābhyaḥ
1,22,18,2,3,atas dharmāṇi dhārayan
1,22,19,1,6,viṣṇoḥ karmāṇi paśyata yatas vratāni paspaśe
1,22,19,2,3,indrasya yujyaḥ sakhā
1,22,20,1,7,tat viṣṇoḥ paramam padam sadā paśyanti sūrayaḥ
1,22,20,2,4,divi iva cakṣuḥ ātatam
1,22,21,1,6,tat viprāsaḥ vipanyavaḥ jāgṛvāṃsaḥ sam indhate
1,22,21,2,4,viṣṇoḥ yat paramam padam
1,23,1,1,7,tīvrāḥ somāsaḥ ā gahi āśīrvantaḥ sutāḥ ime
1,23,1,2,4,vāyo tān prasthitān piba
1,23,2,1,6,ubhā devā divispṛśā indra vāyū havāmahe
1,23,2,2,3,asya somasya pītaye
1,23,3,1,7,indra vāyū manaḥ juvā viprāḥ havante ūtaye
1,23,3,2,4,sahasra akṣā dhiyas patī
1,23,4,1,6,mitram vayam havāmahe varuṇam soma pītaye
1,23,4,2,3,jajñānā pūta dakṣasā
1,23,5,1,6,ṛtena yau ṛtāvṛdhau ṛtasya jyotiṣas patī
1,23,5,2,3,tā mitrāvaruṇā huve
1,23,6,1,6,varuṇaḥ prāvitā bhuvat mitraḥ viśvābhiḥ ūtibhiḥ
1,23,6,2,3,karatām naḥ surādhasaḥ
1,23,7,1,6,marutvantam havāmahe indram ā soma pītaye
1,23,7,2,3,sajūs gaṇena tṛmpatu
1,23,8,1,6,indra jyeṣṭhāḥ marut gaṇāḥ devāsaḥ pūṣarātayaḥ
1,23,8,2,4,viśve mama śrutā havam
1,23,9,1,6,hata vṛtram sudānavaḥ indreṇa sahasā yujā
1,23,9,2,4,mā naḥ duḥśaṃsaḥ īśata
1,23,10,1,6,viśvān devān havāmahe marutaḥ soma pītaye
1,23,10,2,4,ugrāḥ hi pṛśni mātaraḥ
1,23,11,1,6,jayatām iva tanyatuḥ marutām eti dhṛṣṇuyā
1,23,11,2,4,yat śubham yāthana naraḥ
1,23,12,1,7,haskārāt vidyutas pari atas jātāḥ avantu naḥ
1,23,12,2,3,marutaḥ mṛḍayantu naḥ
1,23,13,1,7,ā pūṣan citra barhiṣam āghṛṇe dharuṇam divaḥ
1,23,13,2,4,ājā naṣṭam yathā paśum
1,23,14,1,6,pūṣā rājānam āghṛṇiḥ apagūḍham guhā hitam
1,23,14,2,2,avindat barhiṣam
1,23,15,1,8,uta u sa mahyam indubhiḥ ṣaṭ yuktāṁ anuseṣidhat
1,23,15,2,4,gobhiḥ yavam na carkṛṣat
1,23,16,1,5,ambayaḥ yanti adhvabhiḥ jāmayaḥ adhvarīyatām
1,23,16,2,3,pṛñcatīḥ madhunā payaḥ
1,23,17,1,8,amūḥ yāḥ upa sūrye yābhiḥ vā sūryaḥ saha
1,23,17,2,4,tāḥ naḥ hinvantu adhvaram
1,23,18,1,8,apaḥ devīḥ upa hvaye yatra gāvaḥ pibanti naḥ
1,23,18,2,3,sindhubhyaḥ kartvam haviḥ
1,23,19,1,8,apsu antar amṛtam apsu bheṣajam apām uta praśastaye
1,23,19,2,3,devāḥ bhavata vājinaḥ
1,23,20,1,7,apsu me somaḥ abravīt antar viśvāni bheṣajā
1,23,20,2,8,agnim ca viśva śambhuvam āpaḥ ca viśva bheṣajīḥ
1,23,21,1,6,āpaḥ pṛṇīta bheṣajam varūtham tanve mama
1,23,21,2,4,jyok ca sūryam dṛśe
1,23,22,1,9,idam āpaḥ pra vahata yat kim ca duritam mayi
1,23,22,2,9,yat vā aham abhidudroha yat vā śepe uta anṛtam
1,23,23,1,7,āpaḥ adya anu acāriṣam rasena sam agasmahi
1,23,23,2,9,payasvān agne ā gahi tam mā sam sṛja varcasā
1,23,24,1,9,sam mā agne varcasā sṛja sam prajayā sam āyuṣā
1,23,24,2,8,vidyuḥ me asya devāḥ indraḥ vidyāt saha ṛṣibhiḥ
1,24,1,1,8,kasya nūnam katamasya amṛtānām manāmahe cāru devasya nāma
1,24,1,2,11,kaḥ naḥ mahyai aditaye punar dāt pitaram ca dṛśeyam mātaram ca
1,24,2,1,8,agneḥ vayam prathamasya amṛtānām manāmahe cāru devasya nāma
1,24,2,2,11,sa naḥ mahyai aditaye punar dāt pitaram ca dṛśeyam mātaram ca
1,24,3,1,6,abhi tvā deva savitar īśānam vāryāṇām
1,24,3,2,4,sadā avan bhāgam īmahe
1,24,4,1,9,yaḥ cit hi te itthā bhagaḥ śaśamānaḥ purā nidaḥ
1,24,4,2,4,a dveṣaḥ hastayoḥ dadhe
1,24,5,1,8,bhaga bhaktasya te vayam ud aśema tava avasā
1,24,5,2,3,mūrdhānam rāyaḥ ārabhe
1,24,6,1,12,nahi te kṣatram na sahaḥ na manyum vayaḥ cana amī patayantaḥ āpuḥ
1,24,6,2,10,na imāḥ āpaḥ animiṣam carantīḥ na ye vātasya praminanti abhvam
1,24,7,1,9,abudhne rājā varuṇaḥ vanasya ūrdhvam stūpam dadate pūta dakṣaḥ
1,24,7,2,10,nīcīnā sthuḥ upari budhnaḥ eṣām asme antar nihitāḥ ketavaḥ syuḥ
1,24,8,1,9,urum hi rājā varuṇaḥ cakāra sūryāya panthām anvetavai u
1,24,8,2,9,a pade pādā pratidhātave akaḥ uta apavaktā hṛdayāvidhaḥ cit
1,24,9,1,10,śatam te rājan bhiṣajaḥ sahasram urvī gabhīrā sumatiḥ ṭe astu
1,24,9,2,10,bādhasva dūre nirṛtim parācais kṛtam cit enaḥ pra mumugdhi asmat
1,24,10,1,11,amī ye ṛkṣāḥ nihitāsaḥ uccā naktam dadṛśre kuha cit divā īyuḥ
1,24,10,2,7,adabdhāni varuṇasya vratāni vicākaśat candramāḥ naktam eti
1,24,11,1,10,tat tvā yāmi brahmaṇā vandamānaḥ tat ā śāste yajamānaḥ havirbhiḥ
1,24,11,2,12,a heḍamānaḥ varuṇa iha bodhi uru śaṃsa mā naḥ āyuḥ pra moṣīḥ
1,24,12,1,14,tat id naktam tat divā mahyam āhuḥ tat ayam ketaḥ hṛdaḥ ā vi caṣṭe
1,24,12,2,9,śunaḥśepaḥ yam ahvat gṛbhītaḥ saḥ asmān rājā varuṇaḥ mumoktu
1,24,13,1,9,śunaḥśepaḥ hi ahvat gṛbhītaḥ triṣu ādityam dru padeṣu baddhaḥ
1,24,13,2,10,ava enam rājā varuṇaḥ sasṛjyāt vidvāṁ adabdhaḥ vi mumoktu pāśān
1,24,14,1,9,ava te heḍaḥ varuṇa namobhiḥ ava yajñebhiḥ īmahe havirbhiḥ
1,24,14,2,8,kṣayan asmabhyam asura pracetāḥ rājan enāṃsi śiśrathaḥ kṛtāni
1,24,15,1,10,ud uttamam varuṇa pāśam asmat ava adhamam vi madhyamam śrathāya
1,24,15,2,8,athā vayam āditya vrate tava anāgasaḥ aditaye syāma
1,25,1,1,10,yat cit hi te viśaḥ yathā pra deva varuṇa vratam
1,25,1,2,3,minīmasi dyavi dyavi
1,25,2,1,6,mā naḥ vadhāya hatnave jihīḍānasya rīradhaḥ
1,25,2,2,3,mā hṛṇānasya manyave
1,25,3,1,8,vi mṛḍīkāya te manaḥ rathīḥ aśvam na saṃditam
1,25,3,2,3,gīrbhiḥ varuṇa sīmahi
1,25,4,1,7,parā hi me vimanyavaḥ patanti vasyaḥ iṣṭaye
1,25,4,2,4,vayaḥ na vasatīḥ upa
1,25,5,1,7,kadā kṣatra śriyam naram ā varuṇam karāmahe
1,25,5,2,3,mṛḍīkāya uru cakṣasam
1,25,6,1,8,tat id samānam āśāte venantā na pra yucchataḥ
1,25,6,2,3,dhṛta vratāya dāśuṣe
1,25,7,1,6,vedā yaḥ vīnām padam antarikṣeṇa patatām
1,25,7,2,3,veda nāvaḥ samudriyaḥ
1,25,8,1,6,veda māsaḥ dhṛta vrataḥ dvādaśa prajāvataḥ
1,25,8,2,3,vedā yaḥ upajāyate
1,25,9,1,6,veda vātasya vartanim uroḥ ṛṣvasya bṛhataḥ
1,25,9,2,3,vedā ye adhyāsate
1,25,10,1,7,ni ṣasāda dhṛta vrataḥ varuṇaḥ pastyāsu ā
1,25,10,2,3,sāmrājyāya su kratuḥ
1,25,11,1,6,atas viśvāni adbhutā cikitvāṁ abhi paśyati
1,25,11,2,4,kṛtāni yā ca kartvā
1,25,12,1,9,sa naḥ viśvāhā su kratuḥ ādityaḥ su pathā karat
1,25,12,2,4,pra ṇaḥ āyūṃṣi tāriṣat
1,25,13,1,6,bibhrat drāpim hiraṇyayam varuṇaḥ vasta nirṇijam
1,25,13,2,4,pari spaśaḥ ni ṣedire
1,25,14,1,7,na yam dipsanti dipsavaḥ na druhvāṇaḥ janānām
1,25,14,2,3,na devam abhimātayaḥ
1,25,15,1,8,uta yaḥ mānuṣeṣu ā yaśaḥ cakre asāmi ā
1,25,15,2,3,asmākam udareṣu ā
1,25,16,1,8,parā me yanti dhītayaḥ gāvaḥ na gavyūtīḥ anu
1,25,16,2,3,icchantīḥ uru cakṣasam
1,25,17,1,8,sam nu vocāvahai punar yatas me madhu ābhṛtam
1,25,17,2,4,hotā iva kṣadase priyam
1,25,18,1,8,darśam nu viśva darśatam darśam ratham adhi kṣami
1,25,18,2,4,etāḥ juṣata me giraḥ
1,25,19,1,8,imam me varuṇa śrudhī havam adyā ca mṛḍaya
1,25,19,2,4,tvām avasyuḥ ā cake
1,25,20,1,8,tvam viśvasya medhira divaḥ ca gmaḥ ca rājasi
1,25,20,2,4,sa yāmani prati śrudhi
1,25,21,1,8,ud uttamam mumugdhi naḥ vi pāśam madhyamam cṛta
1,25,21,2,3,ava adhamāni jīvase
1,26,1,1,6,vasiṣvā hi miyedhya vastrāṇi ūrjām pate
1,26,1,2,5,sa imam naḥ adhvaram yaja
1,26,2,1,7,ni naḥ hotā vareṇyaḥ sadā yaviṣṭha manmabhiḥ
1,26,2,2,3,agne divitmatā vacaḥ
1,26,3,1,8,ā hi ṣmā sūnave pitā āpiḥ yajati āpaye
1,26,3,2,3,sakhā sakhye vareṇyaḥ
1,26,4,1,7,ā naḥ barhiḥ riśādasaḥ varuṇaḥ mitraḥ aryamā
1,26,4,2,3,sīdantu manuṣaḥ yathā
1,26,5,1,7,pūrvya hotar asya naḥ mandasva sakhyasya ca
1,26,5,2,5,imāḥ u ṣu śrudhī giraḥ
1,26,6,1,8,yat cit hi śaśvatā tanā devam devam yajāmahe
1,26,6,2,4,tve id hūyate haviḥ
1,26,7,1,7,priyaḥ naḥ astu viśpatiḥ hotā mandraḥ vareṇyaḥ
1,26,7,2,4,priyāḥ su agnayaḥ vayam
1,26,8,1,8,su agnayaḥ hi vāryam devāsaḥ dadhire ca naḥ
1,26,8,2,3,su agnayaḥ manāmahe
1,26,9,1,5,athā naḥ ubhayeṣām amṛta martyānām
1,26,9,2,3,mithas santu praśastayaḥ
1,26,10,1,7,viśvebhiḥ agne agnibhiḥ imam yajñam idam vacaḥ
1,26,10,2,4,canaḥ dhāḥ sahasaḥ yaho
1,27,1,1,7,aśvam na tvā vāravantam vandadhyai agnim namobhiḥ
1,27,1,2,2,saṃrājantam adhvarāṇām
1,27,2,1,9,sa ghā naḥ sūnuḥ śavasā pṛthu pragāmā su śevaḥ
1,27,2,2,3,mīḍhvāṁ asmākam babhūyāt
1,27,3,1,9,sa naḥ dūrāt ca āsāt ca ni martyāt aghāyoḥ
1,27,3,2,4,pāhi sadam id viśvāyuḥ
1,27,4,1,8,imam ū ṣu tvam asmākam sanim gāyatram navyāṃsam
1,27,4,2,4,agne deveṣu pra vocaḥ
1,27,5,1,7,ā naḥ bhaja parameṣu ā vājeṣu madhyameṣu
1,27,5,2,3,śikṣā vasvaḥ antamasya
1,27,6,1,7,vibhaktā asi citrabhāno sindhoḥ ūrmau upākaḥ ā
1,27,6,2,3,sadyas dāśuṣe kṣarasi
1,27,7,1,8,yam agne pṛtsu martyam avāḥ vājeṣu yam junāḥ
1,27,7,2,4,sa yantā śaśvatīḥ iṣaḥ
1,27,8,1,6,nakir asya sahantya paryetā kayasya cit
1,27,8,2,3,vājaḥ asti śravāyyaḥ
1,27,9,1,6,sa vājam viśvacarṣaṇiḥ arvadbhiḥ astu tarutā
1,27,9,2,3,viprebhiḥ astu sanitā
1,27,10,1,7,jarā bodha tat viviḍḍhi viśe viśe yajñiyāya
1,27,10,2,3,stomam rudrāya dṛśīkam
1,27,11,1,7,sa naḥ mahāṁ animānaḥ dhūmaketuḥ puru ścandraḥ
1,27,11,2,3,dhiye vājāya hinvatu
1,27,12,1,8,sa revāṁ iva viśpatiḥ daivyaḥ ketuḥ śṛṇotu naḥ
1,27,12,2,3,ukthaiḥ agniḥ bṛhadbhānuḥ
1,27,13,1,8,namaḥ mahadbhyaḥ namaḥ arbhakebhyaḥ namaḥ yuvabhyaḥ namaḥ āśinebhyaḥ
1,27,13,2,10,yajāma devān yadi śaknavāma mā jyāyasaḥ śaṃsam ā vṛkṣi devāḥ
1,28,1,1,7,yatra grāvā pṛthu budhnaḥ ūrdhvaḥ bhavati sotave
1,28,1,2,7,ulūkhala sutānām ava id u indra jalgulaḥ
1,28,2,1,6,yatra dvau iva jaghanā adhiṣavaṇyā kṛtā
1,28,2,2,7,ulūkhala sutānām ava id u indra jalgulaḥ
1,28,3,1,6,yatra nārī apacyavam upacyavam ca śikṣate
1,28,3,2,7,ulūkhala sutānām ava id u indra jalgulaḥ
1,28,4,1,6,yatra manthām vibadhnate raśmīn yamitavai iva
1,28,4,2,7,ulūkhala sutānām ava id u indra jalgulaḥ
1,28,5,1,8,yat cit hi tvam gṛhe gṛhe ulūkhalaka yujyase
1,28,5,2,6,iha dyumattamam vada jayatām iva dundubhiḥ
1,28,6,1,9,uta sma te vanaspate vātaḥ vi vāti agram id
1,28,6,2,7,atha u indrāya pātave sunu somam ulūkhala
1,28,7,1,7,āyajī vāja sātamā tā hi uccā vijarbhṛtaḥ
1,28,7,2,4,harī iva andhāṃsi bapsatā
1,28,8,1,7,tā naḥ adya vanaspatī ṛṣvau ṛṣvebhiḥ sotṛbhiḥ
1,28,8,2,3,indrāya madhumat sutam
1,28,9,1,7,ucchiṣṭam camvoḥ bhara somam pavitre ā sṛja
1,28,9,2,5,ni dhehi goḥ adhi tvaci
1,29,1,1,10,yat cit hi satya soma pāḥ an āśastāḥ iva smasi
1,29,1,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,29,2,1,6,śiprin vājānām pate śacīvas tava daṃsanā
1,29,2,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,29,3,1,6,ni ṣvāpayā mithūdṛśā sastām a budhyamāne
1,29,3,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,29,4,1,6,sasantu tyāḥ arātayaḥ bodhantu śūra rātayaḥ
1,29,4,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,29,5,1,7,sam indra gardabham mṛṇa nuvantam pāpayā amuyā
1,29,5,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,29,6,1,6,patāti kuṇḍṛṇācyā dūram vātaḥ vanāt adhi
1,29,6,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,29,7,1,5,sarvam parikrośam jahi jambhayā kṛkadāśvam
1,29,7,2,10,ā tū naḥ indra śaṃsaya goṣu aśveṣu śubhriṣu sahasreṣu tuvīmagha
1,30,1,1,7,ā vaḥ indram krivim yathā vājayantaḥ śatakratum
1,30,1,2,3,maṃhiṣṭham siñce indubhiḥ
1,30,2,1,7,śatam vā yaḥ śucīnām sahasram vā samāśirām
1,30,2,2,6,ā id u nimnam na rīyate
1,30,3,1,8,sam yat madāya śuṣmiṇaḥ enā hi asya udare
1,30,3,2,4,samudraḥ na vyacaḥ dadhe
1,30,4,1,8,ayam u te sam atasi kapotaḥ iva garbhadhim
1,30,4,2,5,vacaḥ tat cit naḥ ohase
1,30,5,1,7,stotram rādhānām pate girvāhaḥ vīra yasya te
1,30,5,2,3,vibhūtiḥ astu sūnṛtā
1,30,6,1,7,ūrdhvaḥ tiṣṭhā naḥ ūtaye asmin vāje śatakrato
1,30,6,2,3,sam anyeṣu bravāvahai
1,30,7,1,6,yoge yoge tavastaram vāje vāje havāmahe
1,30,7,2,3,sakhāyaḥ indram ūtaye
1,30,8,1,7,ā ghā gamat yadi śravat sahasriṇībhiḥ ūtibhiḥ
1,30,8,2,4,vājebhiḥ upa naḥ havam
1,30,9,1,6,anu pratnasya okasaḥ huve tuvipratim naram
1,30,9,2,5,yam te pūrvam pitā huve
1,30,10,1,7,tam tvā vayam viśva vārā śāsmahe puruhūta
1,30,10,2,3,sakhe vaso jaritṛbhyaḥ
1,30,11,1,6,asmākam śipriṇīnām soma pāḥ soma pāvnām
1,30,11,2,3,sakhe vajrin sakhīnām
1,30,12,1,9,tathā tat astu soma pāḥ sakhe vajrin tathā kṛṇu
1,30,12,2,4,yathā te uśmasi iṣṭaye
1,30,13,1,7,revatīḥ naḥ sadhamāde indre santu tuvi vājāḥ
1,30,13,2,3,kṣumantaḥ yābhiḥ madema
1,30,14,1,8,ā gha tvāvān tmanā āpta stotṛbhyaḥ dhṛṣṇav iyānaḥ
1,30,14,2,4,ṛṇoḥ akṣam na cakryoḥ
1,30,15,1,7,ā yat duvaḥ śatakratav ā kāmam jaritṝṇām
1,30,15,2,4,ṛṇoḥ akṣam na śacībhiḥ
1,30,16,1,7,śaśvat indraḥ popruthadbhiḥ jigāya nānadadbhiḥ śāśvasadbhiḥ dhanāni
1,30,16,2,12,sa naḥ hiraṇya ratham daṃsanāvān sa naḥ sanitā sanaye sa naḥ adāt
1,30,17,1,5,āśvinau aśvāvatyā iṣā yātam śavīrayā
1,30,17,2,3,gomat dasrā hiraṇyavat
1,30,18,1,7,samāna yojanaḥ hi vām rathaḥ dasrau amartyaḥ
1,30,18,2,3,samudre aśvinā īyate
1,30,19,1,6,ni aghnyasya mūrdhani cakram rathasya yemathuḥ
1,30,19,2,4,pari dyām anyat īyate
1,30,20,1,7,kaḥ te uṣaḥ kadhapriye bhuje martaḥ amartye
1,30,20,2,3,kam nakṣase vibhāvari
1,30,21,1,8,vayam hi te amanmahi ā antāt ā parākāt
1,30,21,2,4,aśve na citre aruṣi
1,30,22,1,7,tvam tyebhiḥ ā gahi vājebhiḥ duhitar divaḥ
1,30,22,2,4,asme rayim ni dhāraya
1,31,1,1,10,tvam agne prathamaḥ aṅgirāḥ ṛṣiḥ devaḥ devānām abhavaḥ śivaḥ sakhā
1,31,1,2,9,tava vrate kavayaḥ vidmana apasaḥ ajāyanta marutaḥ bhrājat ṛṣṭayaḥ
1,31,2,1,9,tvam agne prathamaḥ aṅgirastamaḥ kaviḥ devānām pari bhūṣasi vratam
1,31,2,2,10,vibhuḥ viśvasmai bhuvanāya medhiraḥ dvi mātā śayuḥ katidhā cit āyave
1,31,3,1,8,tvam agne prathamaḥ mātariśvane āvis bhava sukratūyā vivasvate
1,31,3,2,9,arejetām rodasī hotṛ vūrye asaghnoḥ bhāram ayajaḥ mahaḥ vaso
1,31,4,1,9,tvam agne manave dyām avāśayaḥ purūravase su kṛte sukṛttaraḥ
1,31,4,2,12,śvātreṇa yat pitroḥ mucyase pari ā tvā pūrvam anayan ā aparam punar
1,31,5,1,9,tvam agne vṛṣabhaḥ puṣṭi vardhanaḥ udyata sruce bhavasi śravāyyaḥ
1,31,5,2,10,yaḥ āhutim pari vedā vaṣaṭkṛtim eka āyuḥ agre viśaḥ āvivāsasi
1,31,6,1,9,tvam agne vṛjina vartanim naram sakman piparṣi vidathe vicarṣaṇe
1,31,6,2,9,yaḥ śūrasātā paritakmye dhane dabhrebhiḥ cit samṛtā haṃsi bhūyasaḥ
1,31,7,1,11,tvam tam agne amṛta tve uttame martam dadhāsi śravase dive dive
1,31,7,2,10,yaḥ tātṛṣāṇaḥ ubhayāya janmane mayaḥ kṛṇoṣi prayaḥ ā ca sūraye
1,31,8,1,9,tvam naḥ agne sanaye dhanānām yaśasam kārum kṛṇuhi stavānaḥ
1,31,8,2,8,ṛdhyāma karma apasā navena devaiḥ dyāvāpṛthivī prāvatam naḥ
1,31,9,1,10,tvam naḥ agne pitroḥ upasthe ā devaḥ deveṣu anavadya jāgṛviḥ
1,31,9,2,11,tanū kṛt bodhi pramatiḥ ca kārave tvam kalyāṇa vasu viśvam opiṣe
1,31,10,1,12,tvam agne pramatiḥ tvam pitā asi naḥ tvam vayaskṛt tava jāmayaḥ vayam
1,31,10,2,11,sam tvā rāyaḥ śatinaḥ sam sahasriṇaḥ su vīram yanti vratapām adābhya
1,31,11,1,9,tvām agne prathamam āyum āyave devāḥ akṛṇvan nahuṣasya viśpatim
1,31,11,2,9,iḍām akṛṇvan manuṣasya śāsanīm pituḥ yat putraḥ mamakasya jāyate
1,31,12,1,11,tvam naḥ agne tava deva pāyubhiḥ maghonaḥ rakṣa tanvaḥ ca vandya
1,31,12,2,9,trātā tokasya tanaye gavām asi animeṣam rakṣamāṇaḥ tava vrate
1,31,13,1,9,tvam agne yajyave pāyuḥ antaraḥ aniṣaṅgāya catur akṣaḥ idhyase
1,31,13,2,11,yaḥ rāta havyaḥ avṛkāya dhāyase kīreḥ cit mantram manasā vanoṣi tam
1,31,14,1,11,tvam agne uru śaṃsāya vāghate spārham yat rekṇaḥ paramam vanoṣi tat
1,31,14,2,11,ādhrasya cit pramatiḥ ucyase pitā pra pākam śāssi pra diśaḥ viduṣṭaraḥ
1,31,15,1,11,tvam agne prayata dakṣiṇam naram varma iva syūtam pari pāsi viśvatas
1,31,15,2,12,svādu kṣadmā yaḥ vasatau syona kṛt jīva yājam yajate sa upamā divaḥ
1,31,16,1,10,imām agne śaraṇim mīmṛṣaḥ naḥ imam adhvānam yam agāma dūrāt
1,31,16,2,9,āpiḥ pitā pramatiḥ somyānām bhṛmiḥ asi ṛṣi kṛt martyānām
1,31,17,1,9,manuṣvat agne aṅgirasvat aṅgiraḥ yayāti vat sadane pūrvavat śuce
1,31,17,2,12,accha yāhi ā vahā daivyam janam ā sādaya barhiṣi yakṣi ca priyam
1,31,18,1,11,etena agne brahmaṇā vāvṛdhasva śaktī vā yat te cakṛma vidā vā
1,31,18,2,11,uta pra neṣi abhi vasyaḥ asmān sam naḥ sṛja sumatyā vājavatyā
1,32,1,1,9,indrasya nu vīryāṇi pra vocam yāni cakāra prathamāni vajrī
1,32,1,2,9,ahan ahim anu apaḥ tatarda pra vakṣaṇāḥ abhinat parvatānām
1,32,2,1,9,ahan ahim parvate śiśriyāṇam tvaṣṭā asmai vajram svaryam tatakṣa
1,32,2,2,9,vāśrāḥ iva dhenavaḥ syandamānāḥ añjas samudram ava jagmuḥ āpaḥ
1,32,3,1,6,vṛṣāyamāṇaḥ avṛṇīta somam trikadrukeṣu apibat sutasya
1,32,3,2,10,ā sāyakam maghavā adatta vajram ahan enam prathama jām ahīnām
1,32,4,1,12,yat indra ahan prathama jām ahīnām āt māyinām amināḥ pra uta māyāḥ
1,32,4,2,10,āt sūryam janayan dyām uṣāsam tādītnā śatrum na kilā vivitse
1,32,5,1,8,ahan vṛtram vṛtrataram vyaṃsam indraḥ vajreṇa mahatā vadhena
1,32,5,2,8,skandhāṃsi iva kuliśenā vivṛkṇā ahiḥ śayate upapṛc pṛthivyāḥ
1,32,6,1,11,ayoddhā iva durmadaḥ ā hi juhve mahā vīram tuvi bādham ṛjīṣam
1,32,6,2,10,na atārīt asya samṛtim vadhānām sam rujānāḥ pipiṣe indra śatruḥ
1,32,7,1,12,a pād a hastaḥ apṛtanyat indram ā asya vajram adhi sānau jaghāna
1,32,7,2,8,vṛṣṇaḥ vadhriḥ pratimānam bubhūṣan purutrā vṛtraḥ aśayat vyastaḥ
1,32,8,1,10,nadam na bhinnam amuyā śayānam manoḥ ruhāṇāḥ ati yanti āpaḥ
1,32,8,2,9,yāḥ cit vṛtraḥ mahinā paryatiṣṭhat tāsām ahiḥ patsutaḥśīḥ babhūva
1,32,9,1,9,nīcāvayāḥ abhavat vṛtra putrā indraḥ asyāḥ ava vadhar jabhāra
1,32,9,2,11,uttarā sūḥ adharaḥ putraḥ āsīt dānuḥ śaye saha vatsā na dhenuḥ
1,32,10,1,8,a tiṣṭhantīnām a niveśanānām kāṣṭhānām madhye nihitam śarīram
